file,player_id,cluster,archetype
003229247182418739202_1701371016.dem,P09754,0,Utility Support
003229258634949034087_1529467382.dem,P08556,3,Budget Headshotter
003229258634949034087_1529467382.dem,P01248,0,Utility Support
003229258634949034087_1529467382.dem,P03414,2,Star Fragger
003229258634949034087_1529467382.dem,P01022,1,Heavy-Weapon Anchor
003229258634949034087_1529467382.dem,P10525,1,Heavy-Weapon Anchor
003229258634949034087_1529467382.dem,P10748,0,Utility Support
003229258634949034087_1529467382.dem,P04801,0,Utility Support
003229258634949034087_1529467382.dem,P08386,3,Budget Headshotter
003229258634949034087_1529467382.dem,P00139,0,Utility Support
003229265229871317129_2082539588.dem,P06772,0,Utility Support
003229265229871317129_2082539588.dem,P03114,3,Budget Headshotter
003229265229871317129_2082539588.dem,P09948,2,Star Fragger
003229265229871317129_2082539588.dem,P00730,1,Heavy-Weapon Anchor
003229265229871317129_2082539588.dem,P10093,0,Utility Support
003229265229871317129_2082539588.dem,P09551,1,Heavy-Weapon Anchor
003229265229871317129_2082539588.dem,P05124,1,Heavy-Weapon Anchor
003229265229871317129_2082539588.dem,P00116,0,Utility Support
003229265229871317129_2082539588.dem,P06140,1,Heavy-Weapon Anchor
003229265229871317129_2082539588.dem,P06098,3,Budget Headshotter
003229274141928456229_1025636140.dem,P02394,0,Utility Support
003229274141928456229_1025636140.dem,P05904,3,Budget Headshotter
003229274141928456229_1025636140.dem,P09615,1,Heavy-Weapon Anchor
003229274141928456229_1025636140.dem,P03051,1,Heavy-Weapon Anchor
003229274141928456229_1025636140.dem,P10188,1,Heavy-Weapon Anchor
003229274141928456229_1025636140.dem,P04288,1,Heavy-Weapon Anchor
003229274141928456229_1025636140.dem,P00360,0,Utility Support
003229274141928456229_1025636140.dem,P00553,1,Heavy-Weapon Anchor
003229274141928456229_1025636140.dem,P06671,1,Heavy-Weapon Anchor
003229283361075757162_0705130008.dem,P01000,0,Utility Support
003229283361075757162_0705130008.dem,P05981,3,Budget Headshotter
003229283361075757162_0705130008.dem,P06346,0,Utility Support
003229283361075757162_0705130008.dem,P02750,0,Utility Support
003229283361075757162_0705130008.dem,P06301,0,Utility Support
003229283361075757162_0705130008.dem,P05688,3,Budget Headshotter
003229283361075757162_0705130008.dem,P03583,2,Star Fragger
003229283361075757162_0705130008.dem,P03450,1,Heavy-Weapon Anchor
003229283361075757162_0705130008.dem,P08044,1,Heavy-Weapon Anchor
003229283361075757162_0705130008.dem,P00706,3,Budget Headshotter
003229284832102056165_1349143323.dem,P00526,1,Heavy-Weapon Anchor
003229284832102056165_1349143323.dem,P01670,3,Budget Headshotter
003229284832102056165_1349143323.dem,P08659,1,Heavy-Weapon Anchor
003229284832102056165_1349143323.dem,P09521,0,Utility Support
003229284832102056165_1349143323.dem,P08121,3,Budget Headshotter
003229284832102056165_1349143323.dem,P03612,0,Utility Support
003229284832102056165_1349143323.dem,P03986,3,Budget Headshotter
003229284832102056165_1349143323.dem,P08118,2,Star Fragger
003229284832102056165_1349143323.dem,P03125,0,Utility Support
003229284832102056165_1349143323.dem,P02620,2,Star Fragger
003229287984608051257_0323793142.dem,P10934,0,Utility Support
003229287984608051257_0323793142.dem,P01260,3,Budget Headshotter
003229287984608051257_0323793142.dem,P04127,3,Budget Headshotter
003229287984608051257_0323793142.dem,P05253,1,Heavy-Weapon Anchor
003229287984608051257_0323793142.dem,P01275,3,Budget Headshotter
003229287984608051257_0323793142.dem,P01454,2,Star Fragger
003229287984608051257_0323793142.dem,P08757,3,Budget Headshotter
003229287984608051257_0323793142.dem,P09552,0,Utility Support
003229287984608051257_0323793142.dem,P05048,1,Heavy-Weapon Anchor
003229287984608051257_0323793142.dem,P04321,3,Budget Headshotter
003229289019695169564_0191213544.dem,P10435,2,Star Fragger
003229289019695169564_0191213544.dem,P00639,3,Budget Headshotter
003229289019695169564_0191213544.dem,P00057,1,Heavy-Weapon Anchor
003229289019695169564_0191213544.dem,P03767,0,Utility Support
003229289019695169564_0191213544.dem,P03881,0,Utility Support
003229289019695169564_0191213544.dem,P03131,1,Heavy-Weapon Anchor
003229289019695169564_0191213544.dem,P00069,1,Heavy-Weapon Anchor
003229289019695169564_0191213544.dem,P05614,3,Budget Headshotter
003229289019695169564_0191213544.dem,P08457,1,Heavy-Weapon Anchor
003229289019695169564_0191213544.dem,P01399,1,Heavy-Weapon Anchor
003229295977542189079_0355242910.dem,P00680,0,Utility Support
003229295977542189079_0355242910.dem,P06629,3,Budget Headshotter
003229295977542189079_0355242910.dem,P02385,0,Utility Support
003229295977542189079_0355242910.dem,P05595,3,Budget Headshotter
003229295977542189079_0355242910.dem,P07743,3,Budget Headshotter
003229295977542189079_0355242910.dem,P05841,0,Utility Support
003229295977542189079_0355242910.dem,P02578,2,Star Fragger
003229295977542189079_0355242910.dem,P04950,3,Budget Headshotter
003229295977542189079_0355242910.dem,P03696,3,Budget Headshotter
003229295977542189079_0355242910.dem,P02213,0,Utility Support
003229299548807495685_1126668731.dem,P01909,0,Utility Support
003229299548807495685_1126668731.dem,P04758,3,Budget Headshotter
003229299548807495685_1126668731.dem,P10670,0,Utility Support
003229299548807495685_1126668731.dem,P03538,2,Star Fragger
003229299548807495685_1126668731.dem,P08634,1,Heavy-Weapon Anchor
003229299548807495685_1126668731.dem,P08777,1,Heavy-Weapon Anchor
003229299548807495685_1126668731.dem,P09553,0,Utility Support
003229299548807495685_1126668731.dem,P05849,1,Heavy-Weapon Anchor
003229299548807495685_1126668731.dem,P02530,1,Heavy-Weapon Anchor
003229299548807495685_1126668731.dem,P09660,3,Budget Headshotter
003229315427301589208_1056392650.dem,P06685,3,Budget Headshotter
003229315427301589208_1056392650.dem,P07002,1,Heavy-Weapon Anchor
003229315427301589208_1056392650.dem,P09161,3,Budget Headshotter
003229315427301589208_1056392650.dem,P00829,1,Heavy-Weapon Anchor
003229315427301589208_1056392650.dem,P05780,0,Utility Support
003229315427301589208_1056392650.dem,P07521,2,Star Fragger
003229315427301589208_1056392650.dem,P06944,1,Heavy-Weapon Anchor
003229315427301589208_1056392650.dem,P05602,3,Budget Headshotter
003229315478841196800_1583497003.dem,P05581,0,Utility Support
003229315478841196800_1583497003.dem,P03744,3,Budget Headshotter
003229315478841196800_1583497003.dem,P05362,0,Utility Support
003229315478841196800_1583497003.dem,P03518,0,Utility Support
003229315478841196800_1583497003.dem,P05517,3,Budget Headshotter
003229315478841196800_1583497003.dem,P05817,1,Heavy-Weapon Anchor
003229315478841196800_1583497003.dem,P03532,0,Utility Support
003229315478841196800_1583497003.dem,P04084,1,Heavy-Weapon Anchor
003229315478841196800_1583497003.dem,P07379,1,Heavy-Weapon Anchor
003229315478841196800_1583497003.dem,P00416,0,Utility Support
003229328578491449421_1026725518.dem,P03830,3,Budget Headshotter
003229328578491449421_1026725518.dem,P10942,3,Budget Headshotter
003229328578491449421_1026725518.dem,P07533,2,Star Fragger
003229328578491449421_1026725518.dem,P00500,1,Heavy-Weapon Anchor
003229328578491449421_1026725518.dem,P02224,2,Star Fragger
003229328578491449421_1026725518.dem,P06805,1,Heavy-Weapon Anchor
003229328578491449421_1026725518.dem,P09009,1,Heavy-Weapon Anchor
003229328578491449421_1026725518.dem,P01960,0,Utility Support
003229328578491449421_1026725518.dem,P01241,2,Star Fragger
003229328578491449421_1026725518.dem,P03491,1,Heavy-Weapon Anchor
003229329877719056886_1271046748.dem,P07343,1,Heavy-Weapon Anchor
003229329877719056886_1271046748.dem,P08314,1,Heavy-Weapon Anchor
003229329877719056886_1271046748.dem,P04707,1,Heavy-Weapon Anchor
003229329877719056886_1271046748.dem,P09527,2,Star Fragger
003229329877719056886_1271046748.dem,P04971,0,Utility Support
003229329877719056886_1271046748.dem,P05407,1,Heavy-Weapon Anchor
003229329877719056886_1271046748.dem,P05110,1,Heavy-Weapon Anchor
003229329877719056886_1271046748.dem,P08203,0,Utility Support
003229329877719056886_1271046748.dem,P03027,1,Heavy-Weapon Anchor
003229329877719056886_1271046748.dem,P01229,2,Star Fragger
003229330307215786345_0243643061.dem,P07091,2,Star Fragger
003229330307215786345_0243643061.dem,P06223,1,Heavy-Weapon Anchor
003229330307215786345_0243643061.dem,P01869,3,Budget Headshotter
003229330307215786345_0243643061.dem,P04527,1,Heavy-Weapon Anchor
003229330307215786345_0243643061.dem,P04856,0,Utility Support
003229330307215786345_0243643061.dem,P00062,0,Utility Support
003229330307215786345_0243643061.dem,P05307,2,Star Fragger
003229330307215786345_0243643061.dem,P09682,3,Budget Headshotter
003229330307215786345_0243643061.dem,P01146,0,Utility Support
003229330307215786345_0243643061.dem,P08796,1,Heavy-Weapon Anchor
003229330582093692935_1276557671.dem,P05252,3,Budget Headshotter
003229330582093692935_1276557671.dem,P02339,1,Heavy-Weapon Anchor
003229330582093692935_1276557671.dem,P10887,0,Utility Support
003229330582093692935_1276557671.dem,P01188,1,Heavy-Weapon Anchor
003229330582093692935_1276557671.dem,P03456,1,Heavy-Weapon Anchor
003229330582093692935_1276557671.dem,P07590,1,Heavy-Weapon Anchor
003229330582093692935_1276557671.dem,P03414,1,Heavy-Weapon Anchor
003229330582093692935_1276557671.dem,P07362,0,Utility Support
003229330582093692935_1276557671.dem,P05964,0,Utility Support
003229330582093692935_1276557671.dem,P09450,0,Utility Support
003229334630100369610_1182104128.dem,P08623,1,Heavy-Weapon Anchor
003229334630100369610_1182104128.dem,P04769,0,Utility Support
003229334630100369610_1182104128.dem,P02226,1,Heavy-Weapon Anchor
003229334630100369610_1182104128.dem,P06103,0,Utility Support
003229334630100369610_1182104128.dem,P04189,1,Heavy-Weapon Anchor
003229334630100369610_1182104128.dem,P00101,1,Heavy-Weapon Anchor
003229334630100369610_1182104128.dem,P06597,1,Heavy-Weapon Anchor
003229334630100369610_1182104128.dem,P03107,2,Star Fragger
003229334630100369610_1182104128.dem,P05305,3,Budget Headshotter
003229334630100369610_1182104128.dem,P01620,1,Heavy-Weapon Anchor
003229337125476368527_0275263276.dem,P02522,1,Heavy-Weapon Anchor
003229337125476368527_0275263276.dem,P05168,0,Utility Support
003229337125476368527_0275263276.dem,P04093,2,Star Fragger
003229337125476368527_0275263276.dem,P01480,0,Utility Support
003229337125476368527_0275263276.dem,P02294,3,Budget Headshotter
003229337125476368527_0275263276.dem,P00396,1,Heavy-Weapon Anchor
003229337125476368527_0275263276.dem,P08489,1,Heavy-Weapon Anchor
003229337125476368527_0275263276.dem,P09911,0,Utility Support
003229337125476368527_0275263276.dem,P07000,0,Utility Support
003229337125476368527_0275263276.dem,P10203,1,Heavy-Weapon Anchor
003229339434021290167_0086831349.dem,P06568,1,Heavy-Weapon Anchor
003229339434021290167_0086831349.dem,P03049,1,Heavy-Weapon Anchor
003229339434021290167_0086831349.dem,P02598,1,Heavy-Weapon Anchor
003229339434021290167_0086831349.dem,P01459,0,Utility Support
003229339434021290167_0086831349.dem,P07998,2,Star Fragger
003229339434021290167_0086831349.dem,P10768,3,Budget Headshotter
003229339434021290167_0086831349.dem,P10258,0,Utility Support
003229339434021290167_0086831349.dem,P03250,3,Budget Headshotter
003229339434021290167_0086831349.dem,P04211,0,Utility Support
003229339434021290167_0086831349.dem,P10079,2,Star Fragger
003229344373233680668_1310474406.dem,P06886,3,Budget Headshotter
003229344373233680668_1310474406.dem,P01272,3,Budget Headshotter
003229344373233680668_1310474406.dem,P08825,0,Utility Support
003229344373233680668_1310474406.dem,P00160,2,Star Fragger
003229344373233680668_1310474406.dem,P03281,2,Star Fragger
003229344373233680668_1310474406.dem,P10912,1,Heavy-Weapon Anchor
003229344373233680668_1310474406.dem,P02669,2,Star Fragger
003229344373233680668_1310474406.dem,P03557,2,Star Fragger
003229344373233680668_1310474406.dem,P09540,0,Utility Support
003229344373233680668_1310474406.dem,P05400,3,Budget Headshotter
003229350740522696888_0052187465.dem,P09233,3,Budget Headshotter
003229350740522696888_0052187465.dem,P04336,3,Budget Headshotter
003229350740522696888_0052187465.dem,P08574,3,Budget Headshotter
003229350740522696888_0052187465.dem,P07043,3,Budget Headshotter
003229350740522696888_0052187465.dem,P00578,1,Heavy-Weapon Anchor
003229350740522696888_0052187465.dem,P09185,3,Budget Headshotter
003229350740522696888_0052187465.dem,P04730,3,Budget Headshotter
003229350740522696888_0052187465.dem,P10514,2,Star Fragger
003229350740522696888_0052187465.dem,P00938,2,Star Fragger
003229350740522696888_0052187465.dem,P04133,2,Star Fragger
003229351661793182077_0605842236.dem,P08463,1,Heavy-Weapon Anchor
003229351661793182077_0605842236.dem,P01689,3,Budget Headshotter
003229351661793182077_0605842236.dem,P10109,3,Budget Headshotter
003229351661793182077_0605842236.dem,P04327,3,Budget Headshotter
003229351661793182077_0605842236.dem,P04737,2,Star Fragger
003229351661793182077_0605842236.dem,P09091,1,Heavy-Weapon Anchor
003229351661793182077_0605842236.dem,P09543,1,Heavy-Weapon Anchor
003229351661793182077_0605842236.dem,P04826,3,Budget Headshotter
003229351661793182077_0605842236.dem,P00992,3,Budget Headshotter
003229351661793182077_0605842236.dem,P09620,2,Star Fragger
003229353678280327230_1691733833.dem,P09976,3,Budget Headshotter
003229353678280327230_1691733833.dem,P05138,3,Budget Headshotter
003229353678280327230_1691733833.dem,P08779,3,Budget Headshotter
003229353678280327230_1691733833.dem,P09407,1,Heavy-Weapon Anchor
003229353678280327230_1691733833.dem,P09951,3,Budget Headshotter
003229353678280327230_1691733833.dem,P10778,0,Utility Support
003229353678280327230_1691733833.dem,P06423,1,Heavy-Weapon Anchor
003229353678280327230_1691733833.dem,P07767,3,Budget Headshotter
003229353678280327230_1691733833.dem,P05558,3,Budget Headshotter
003229353678280327230_1691733833.dem,P09526,2,Star Fragger
003229354331115356299_0783734632.dem,P07878,1,Heavy-Weapon Anchor
003229354331115356299_0783734632.dem,P00455,3,Budget Headshotter
003229354331115356299_0783734632.dem,P04085,1,Heavy-Weapon Anchor
003229354331115356299_0783734632.dem,P07745,1,Heavy-Weapon Anchor
003229354331115356299_0783734632.dem,P05175,2,Star Fragger
003229354331115356299_0783734632.dem,P03638,3,Budget Headshotter
003229354331115356299_0783734632.dem,P08828,0,Utility Support
003229354331115356299_0783734632.dem,P05262,1,Heavy-Weapon Anchor
003229354331115356299_0783734632.dem,P04746,1,Heavy-Weapon Anchor
003229354331115356299_0783734632.dem,P04940,1,Heavy-Weapon Anchor
003229358868748304712_1710253324.dem,P09583,1,Heavy-Weapon Anchor
003229358868748304712_1710253324.dem,P03719,2,Star Fragger
003229358868748304712_1710253324.dem,P10230,2,Star Fragger
003229358868748304712_1710253324.dem,P03453,1,Heavy-Weapon Anchor
003229358868748304712_1710253324.dem,P08029,3,Budget Headshotter
003229358868748304712_1710253324.dem,P08477,3,Budget Headshotter
003229358868748304712_1710253324.dem,P02556,3,Budget Headshotter
003229358868748304712_1710253324.dem,P07951,3,Budget Headshotter
003229358868748304712_1710253324.dem,P03668,3,Budget Headshotter
003229358868748304712_1710253324.dem,P05003,1,Heavy-Weapon Anchor
003229359528025784321_1289340245.dem,P07878,2,Star Fragger
003229359528025784321_1289340245.dem,P09097,1,Heavy-Weapon Anchor
003229359528025784321_1289340245.dem,P08828,2,Star Fragger
003229359528025784321_1289340245.dem,P08870,3,Budget Headshotter
003229359528025784321_1289340245.dem,P00266,3,Budget Headshotter
003229359528025784321_1289340245.dem,P10823,1,Heavy-Weapon Anchor
003229359528025784321_1289340245.dem,P04238,3,Budget Headshotter
003229359528025784321_1289340245.dem,P04934,3,Budget Headshotter
003229359528025784321_1289340245.dem,P05262,2,Star Fragger
003229359528025784321_1289340245.dem,P07327,1,Heavy-Weapon Anchor
003229363004801810761_0423559249.dem,P04368,3,Budget Headshotter
003229363004801810761_0423559249.dem,P10074,0,Utility Support
003229363004801810761_0423559249.dem,P01389,3,Budget Headshotter
003229363004801810761_0423559249.dem,P01982,1,Heavy-Weapon Anchor
003229363004801810761_0423559249.dem,P09935,0,Utility Support
003229363004801810761_0423559249.dem,P10598,1,Heavy-Weapon Anchor
003229363004801810761_0423559249.dem,P10297,1,Heavy-Weapon Anchor
003229363004801810761_0423559249.dem,P04799,3,Budget Headshotter
003229363004801810761_0423559249.dem,P00470,0,Utility Support
003229363004801810761_0423559249.dem,P02479,0,Utility Support
003229364035593961536_0586154783.dem,P06690,0,Utility Support
003229364035593961536_0586154783.dem,P01774,1,Heavy-Weapon Anchor
003229364035593961536_0586154783.dem,P09656,0,Utility Support
003229364035593961536_0586154783.dem,P05985,2,Star Fragger
003229364035593961536_0586154783.dem,P08794,3,Budget Headshotter
003229364035593961536_0586154783.dem,P01400,1,Heavy-Weapon Anchor
003229364035593961536_0586154783.dem,P03340,1,Heavy-Weapon Anchor
003229364035593961536_0586154783.dem,P00388,1,Heavy-Weapon Anchor
003229364035593961536_0586154783.dem,P09098,1,Heavy-Weapon Anchor
003229364035593961536_0586154783.dem,P06633,3,Budget Headshotter
003229365023436439630_0699739467.dem,P09583,0,Utility Support
003229365023436439630_0699739467.dem,P03719,2,Star Fragger
003229365023436439630_0699739467.dem,P10230,3,Budget Headshotter
003229365023436439630_0699739467.dem,P04322,1,Heavy-Weapon Anchor
003229365023436439630_0699739467.dem,P03453,1,Heavy-Weapon Anchor
003229365023436439630_0699739467.dem,P02764,1,Heavy-Weapon Anchor
003229365023436439630_0699739467.dem,P01994,3,Budget Headshotter
003229365023436439630_0699739467.dem,P07923,2,Star Fragger
003229365023436439630_0699739467.dem,P10222,1,Heavy-Weapon Anchor
003229365023436439630_0699739467.dem,P04511,1,Heavy-Weapon Anchor
003229369885339418667_1040089946.dem,P04415,0,Utility Support
003229369885339418667_1040089946.dem,P06845,3,Budget Headshotter
003229369885339418667_1040089946.dem,P05322,0,Utility Support
003229369885339418667_1040089946.dem,P02697,3,Budget Headshotter
003229369885339418667_1040089946.dem,P00108,1,Heavy-Weapon Anchor
003229369885339418667_1040089946.dem,P04360,1,Heavy-Weapon Anchor
003229369885339418667_1040089946.dem,P02118,1,Heavy-Weapon Anchor
003229369885339418667_1040089946.dem,P00519,2,Star Fragger
003229369885339418667_1040089946.dem,P00743,1,Heavy-Weapon Anchor
003229369885339418667_1040089946.dem,P01766,3,Budget Headshotter
003229375488124256455_1075444020.dem,P03513,1,Heavy-Weapon Anchor
003229375488124256455_1075444020.dem,P06636,0,Utility Support
003229375488124256455_1075444020.dem,P08485,0,Utility Support
003229375488124256455_1075444020.dem,P01584,0,Utility Support
003229375488124256455_1075444020.dem,P05133,3,Budget Headshotter
003229375488124256455_1075444020.dem,P09984,0,Utility Support
003229375488124256455_1075444020.dem,P10556,2,Star Fragger
003229375488124256455_1075444020.dem,P05174,0,Utility Support
003229375488124256455_1075444020.dem,P06160,0,Utility Support
003229375488124256455_1075444020.dem,P00814,0,Utility Support
003229377380057350216_0319934617.dem,P09958,1,Heavy-Weapon Anchor
003229377380057350216_0319934617.dem,P09391,0,Utility Support
003229377380057350216_0319934617.dem,P04840,3,Budget Headshotter
003229377380057350216_0319934617.dem,P06642,1,Heavy-Weapon Anchor
003229377380057350216_0319934617.dem,P02585,1,Heavy-Weapon Anchor
003229377380057350216_0319934617.dem,P05031,0,Utility Support
003229377380057350216_0319934617.dem,P02058,0,Utility Support
003229377380057350216_0319934617.dem,P03451,2,Star Fragger
003229377380057350216_0319934617.dem,P04653,2,Star Fragger
003229377380057350216_0319934617.dem,P01128,1,Heavy-Weapon Anchor
003229427994099450073_1441425137.dem,P04671,2,Star Fragger
003229427994099450073_1441425137.dem,P03767,3,Budget Headshotter
003229427994099450073_1441425137.dem,P02276,0,Utility Support
003229427994099450073_1441425137.dem,P08577,1,Heavy-Weapon Anchor
003229427994099450073_1441425137.dem,P03838,2,Star Fragger
003229427994099450073_1441425137.dem,P00896,1,Heavy-Weapon Anchor
003229427994099450073_1441425137.dem,P05614,3,Budget Headshotter
003229427994099450073_1441425137.dem,P02810,0,Utility Support
003229427994099450073_1441425137.dem,P04755,1,Heavy-Weapon Anchor
003229427994099450073_1441425137.dem,P01399,1,Heavy-Weapon Anchor
003229430966216818885_1972498023.dem,P07409,1,Heavy-Weapon Anchor
003229430966216818885_1972498023.dem,P07456,1,Heavy-Weapon Anchor
003229430966216818885_1972498023.dem,P07205,3,Budget Headshotter
003229430966216818885_1972498023.dem,P01033,1,Heavy-Weapon Anchor
003229430966216818885_1972498023.dem,P03509,3,Budget Headshotter
003229430966216818885_1972498023.dem,P09366,2,Star Fragger
003229430966216818885_1972498023.dem,P06550,2,Star Fragger
003229430966216818885_1972498023.dem,P07856,3,Budget Headshotter
003229430966216818885_1972498023.dem,P08288,3,Budget Headshotter
003229442893340999694_0620841229.dem,P03875,2,Star Fragger
003229442893340999694_0620841229.dem,P10856,1,Heavy-Weapon Anchor
003229442893340999694_0620841229.dem,P06627,0,Utility Support
003229442893340999694_0620841229.dem,P04889,1,Heavy-Weapon Anchor
003229442893340999694_0620841229.dem,P07353,2,Star Fragger
003229442893340999694_0620841229.dem,P09907,0,Utility Support
003229442893340999694_0620841229.dem,P03123,1,Heavy-Weapon Anchor
003229442893340999694_0620841229.dem,P00538,0,Utility Support
003229442893340999694_0620841229.dem,P06141,0,Utility Support
003229442893340999694_0620841229.dem,P06133,3,Budget Headshotter
003229444856141054184_1410434186.dem,P02700,3,Budget Headshotter
003229444856141054184_1410434186.dem,P05313,1,Heavy-Weapon Anchor
003229444856141054184_1410434186.dem,P04335,0,Utility Support
003229444856141054184_1410434186.dem,P09400,0,Utility Support
003229444856141054184_1410434186.dem,P02325,1,Heavy-Weapon Anchor
003229444856141054184_1410434186.dem,P08498,0,Utility Support
003229444856141054184_1410434186.dem,P04943,0,Utility Support
003229444856141054184_1410434186.dem,P02506,3,Budget Headshotter
003229444856141054184_1410434186.dem,P10863,0,Utility Support
003229444856141054184_1410434186.dem,P03268,0,Utility Support
003229450774605988084_1965446428.dem,P10238,1,Heavy-Weapon Anchor
003229450774605988084_1965446428.dem,P06535,2,Star Fragger
003229450774605988084_1965446428.dem,P08227,0,Utility Support
003229450774605988084_1965446428.dem,P06183,3,Budget Headshotter
003229450774605988084_1965446428.dem,P09341,0,Utility Support
003229450774605988084_1965446428.dem,P02796,1,Heavy-Weapon Anchor
003229450774605988084_1965446428.dem,P08698,0,Utility Support
003229450774605988084_1965446428.dem,P03003,1,Heavy-Weapon Anchor
003229450774605988084_1965446428.dem,P05259,0,Utility Support
003229451090286084113_1176967429.dem,P01743,3,Budget Headshotter
003229451090286084113_1176967429.dem,P00854,3,Budget Headshotter
003229451090286084113_1176967429.dem,P05848,0,Utility Support
003229451090286084113_1176967429.dem,P02920,2,Star Fragger
003229451090286084113_1176967429.dem,P06974,1,Heavy-Weapon Anchor
003229451090286084113_1176967429.dem,P05890,3,Budget Headshotter
003229451090286084113_1176967429.dem,P08329,0,Utility Support
003229451090286084113_1176967429.dem,P08217,3,Budget Headshotter
003229451090286084113_1176967429.dem,P02613,3,Budget Headshotter
003229451090286084113_1176967429.dem,P01551,2,Star Fragger
003229452606409539656_0951611062.dem,P04867,2,Star Fragger
003229452606409539656_0951611062.dem,P01929,1,Heavy-Weapon Anchor
003229452606409539656_0951611062.dem,P01763,3,Budget Headshotter
003229452606409539656_0951611062.dem,P01108,1,Heavy-Weapon Anchor
003229452606409539656_0951611062.dem,P05477,1,Heavy-Weapon Anchor
003229452606409539656_0951611062.dem,P04731,2,Star Fragger
003229452606409539656_0951611062.dem,P09183,1,Heavy-Weapon Anchor
003229452606409539656_0951611062.dem,P03642,1,Heavy-Weapon Anchor
003229452606409539656_0951611062.dem,P10447,3,Budget Headshotter
003229453976504107160_0617177514.dem,P08039,2,Star Fragger
003229453976504107160_0617177514.dem,P06688,3,Budget Headshotter
003229453976504107160_0617177514.dem,P00279,2,Star Fragger
003229453976504107160_0617177514.dem,P07827,1,Heavy-Weapon Anchor
003229453976504107160_0617177514.dem,P10488,2,Star Fragger
003229453976504107160_0617177514.dem,P06422,3,Budget Headshotter
003229453976504107160_0617177514.dem,P09643,2,Star Fragger
003229453976504107160_0617177514.dem,P01940,0,Utility Support
003229453976504107160_0617177514.dem,P08503,3,Budget Headshotter
003229453976504107160_0617177514.dem,P04015,3,Budget Headshotter
003229456607171575948_0764959992.dem,P08166,1,Heavy-Weapon Anchor
003229456607171575948_0764959992.dem,P09940,0,Utility Support
003229456607171575948_0764959992.dem,P01013,0,Utility Support
003229456607171575948_0764959992.dem,P02271,3,Budget Headshotter
003229456607171575948_0764959992.dem,P07431,0,Utility Support
003229456607171575948_0764959992.dem,P06489,3,Budget Headshotter
003229456607171575948_0764959992.dem,P08681,2,Star Fragger
003229456607171575948_0764959992.dem,P08698,0,Utility Support
003229456607171575948_0764959992.dem,P03004,3,Budget Headshotter
003229456607171575948_0764959992.dem,P03991,2,Star Fragger
003229458106115162393_0161356099.dem,P09557,0,Utility Support
003229458106115162393_0161356099.dem,P01288,2,Star Fragger
003229458106115162393_0161356099.dem,P07220,3,Budget Headshotter
003229458106115162393_0161356099.dem,P04613,1,Heavy-Weapon Anchor
003229458106115162393_0161356099.dem,P02168,0,Utility Support
003229458106115162393_0161356099.dem,P08066,0,Utility Support
003229458106115162393_0161356099.dem,P07976,0,Utility Support
003229458106115162393_0161356099.dem,P04098,2,Star Fragger
003229458106115162393_0161356099.dem,P10088,3,Budget Headshotter
003229458106115162393_0161356099.dem,P07047,3,Budget Headshotter
003229459697400545568_1519987007.dem,P04813,0,Utility Support
003229459697400545568_1519987007.dem,P10829,1,Heavy-Weapon Anchor
003229459697400545568_1519987007.dem,P05167,3,Budget Headshotter
003229459697400545568_1519987007.dem,P08599,3,Budget Headshotter
003229459697400545568_1519987007.dem,P01092,1,Heavy-Weapon Anchor
003229459697400545568_1519987007.dem,P10927,2,Star Fragger
003229459697400545568_1519987007.dem,P00586,0,Utility Support
003229459697400545568_1519987007.dem,P08626,0,Utility Support
003229459697400545568_1519987007.dem,P06608,2,Star Fragger
003229459697400545568_1519987007.dem,P02855,0,Utility Support
003229465766189334656_0207233969.dem,P00534,0,Utility Support
003229465766189334656_0207233969.dem,P03015,3,Budget Headshotter
003229465766189334656_0207233969.dem,P10559,2,Star Fragger
003229465766189334656_0207233969.dem,P00220,1,Heavy-Weapon Anchor
003229465766189334656_0207233969.dem,P09452,3,Budget Headshotter
003229465766189334656_0207233969.dem,P03595,2,Star Fragger
003229465766189334656_0207233969.dem,P01788,1,Heavy-Weapon Anchor
003229465766189334656_0207233969.dem,P07523,3,Budget Headshotter
003229465766189334656_0207233969.dem,P10233,0,Utility Support
003229465766189334656_0207233969.dem,P00800,3,Budget Headshotter
003229468321694875731_0337602080.dem,P07354,2,Star Fragger
003229468321694875731_0337602080.dem,P00931,3,Budget Headshotter
003229468321694875731_0337602080.dem,P09718,0,Utility Support
003229468321694875731_0337602080.dem,P00278,0,Utility Support
003229468321694875731_0337602080.dem,P09809,2,Star Fragger
003229468321694875731_0337602080.dem,P03005,0,Utility Support
003229468321694875731_0337602080.dem,P04038,1,Heavy-Weapon Anchor
003229468321694875731_0337602080.dem,P07719,1,Heavy-Weapon Anchor
003229468321694875731_0337602080.dem,P05314,2,Star Fragger
003229468321694875731_0337602080.dem,P02857,0,Utility Support
003229468368939516218_0397926130.dem,P05313,3,Budget Headshotter
003229468368939516218_0397926130.dem,P00964,3,Budget Headshotter
003229468368939516218_0397926130.dem,P08498,3,Budget Headshotter
003229468368939516218_0397926130.dem,P00491,0,Utility Support
003229468368939516218_0397926130.dem,P09364,3,Budget Headshotter
003229468368939516218_0397926130.dem,P07446,3,Budget Headshotter
003229468368939516218_0397926130.dem,P00140,0,Utility Support
003229468368939516218_0397926130.dem,P05706,1,Heavy-Weapon Anchor
003229468368939516218_0397926130.dem,P05032,1,Heavy-Weapon Anchor
003229468368939516218_0397926130.dem,P06687,1,Heavy-Weapon Anchor
